# ==================================================================
# Fastrad - RAY-TRACING - TID
# 
# TOTAL IONIZING DOSE CALCULATION RESULTS			 2018/12/03	18:19:14
# 
# Doses in krad (Si)
#
# Method : Slant Path
#
# ==================================================================
#
# Dose calculation with Solid Sphere Dose Curve
#
# Common Format (Total dose) :  [ mm , rad ]
# Electrons : C:\Users\Gebruiker\Documents\MSc Space Engineering\Thesis\SPENVIS orbit output\SAPPHIRE as input\Solar Maximum\1-in-n-year SPE\n=100\SolarMaximum_SPE_1_in_100_years_Sapphire_dosedepth.dat
#
#
#  N°  |   Total Dose |   Name   |
#      |    krad (Si) |          |
 13771 |  7.718e+000  | Detector |
 13772 |  7.788e+000  | Detector |
 13773 |  7.342e+000  | Detector |
 13774 |  7.288e+000  | Detector |
 13775 |  7.181e+000  | Detector |
 13776 |  7.164e+000  | Detector |
 13777 |  7.356e+000  | Detector |
 13778 |  9.051e+001  | Detector |
 13779 |  7.551e+000  | Detector |
 13780 |  7.716e+000  | Detector |
 13781 |  7.795e+000  | Detector |
 13782 |  8.035e+000  | Detector |
 13783 |  8.078e+000  | Detector |
 13784 |  8.080e+000  | Detector |
 13785 |  8.220e+000  | Detector |
 13786 |  8.006e+000  | Detector |
 13787 |  8.182e+000  | Detector |
 13788 |  8.097e+000  | Detector |
 13789 |  8.054e+000  | Detector |
 13790 |  7.893e+000  | Detector |
 13791 |  7.985e+000  | Detector |
 13792 |  7.851e+000  | Detector |
 13793 |  7.806e+000  | Detector |
 13794 |  7.493e+000  | Detector |
 13795 |  7.393e+000  | Detector |
 13796 |  7.370e+000  | Detector |
 13797 |  7.345e+000  | Detector |
 13798 |  7.772e+000  | Detector |
 13799 |  9.052e+001  | Detector |
 13800 |  7.497e+000  | Detector |
 13801 |  7.662e+000  | Detector |
 13802 |  7.947e+000  | Detector |
 13803 |  7.964e+000  | Detector |
 13804 |  8.162e+000  | Detector |
 13805 |  8.009e+000  | Detector |
 13806 |  8.190e+000  | Detector |
 13807 |  8.182e+000  | Detector |
 13808 |  8.085e+000  | Detector |
 13809 |  8.209e+000  | Detector |
 13810 |  7.967e+000  | Detector |
 13811 |  7.916e+000  | Detector |
 13812 |  8.114e+000  | Detector |
 13813 |  7.835e+000  | Detector |
 13814 |  7.879e+000  | Detector |
 13815 |  7.493e+000  | Detector |
 13816 |  7.539e+000  | Detector |
 13817 |  7.977e+000  | Detector |
 13818 |  7.617e+000  | Detector |
 13819 |  7.353e+000  | Detector |
 13820 |  9.057e+001  | Detector |
 13821 |  7.554e+000  | Detector |
 13822 |  7.707e+000  | Detector |
 13823 |  7.957e+000  | Detector |
 13824 |  7.936e+000  | Detector |
 13825 |  7.962e+000  | Detector |
 13826 |  8.307e+000  | Detector |
 13827 |  8.105e+000  | Detector |
 13828 |  8.323e+000  | Detector |
 13829 |  8.108e+000  | Detector |
 13830 |  8.396e+000  | Detector |
 13831 |  8.032e+000  | Detector |
 13832 |  8.192e+000  | Detector |
 13833 |  7.960e+000  | Detector |
 13834 |  7.797e+000  | Detector |
 13835 |  7.902e+000  | Detector |
 13836 |  7.557e+000  | Detector |
 13837 |  7.544e+000  | Detector |
 13838 |  7.617e+000  | Detector |
 13839 |  7.838e+000  | Detector |
 13840 |  7.383e+000  | Detector |
 13841 |  9.054e+001  | Detector |
 13842 |  7.552e+000  | Detector |
 13843 |  7.760e+000  | Detector |
 13844 |  7.948e+000  | Detector |
 13845 |  8.175e+000  | Detector |
 13846 |  8.128e+000  | Detector |
 13847 |  8.163e+000  | Detector |
 13848 |  8.348e+000  | Detector |
 13849 |  8.224e+000  | Detector |
 13850 |  8.303e+000  | Detector |
 13851 |  8.343e+000  | Detector |
 13852 |  8.176e+000  | Detector |
 13853 |  8.002e+000  | Detector |
 13854 |  8.158e+000  | Detector |
 13855 |  7.941e+000  | Detector |
 13856 |  7.803e+000  | Detector |
 13857 |  7.606e+000  | Detector |
 13858 |  7.703e+000  | Detector |
 13859 |  7.813e+000  | Detector |
 13860 |  7.944e+000  | Detector |
 13861 |  7.416e+000  | Detector |
 13862 |  9.056e+001  | Detector |
 13863 |  7.577e+000  | Detector |
 13864 |  7.682e+000  | Detector |
 13865 |  7.867e+000  | Detector |
 13866 |  7.954e+000  | Detector |
 13867 |  8.116e+000  | Detector |
 13868 |  8.338e+000  | Detector |
 13869 |  8.303e+000  | Detector |
 13870 |  8.513e+000  | Detector |
 13871 |  8.244e+000  | Detector |
 13872 |  8.564e+000  | Detector |
 13873 |  8.126e+000  | Detector |
 13874 |  8.176e+000  | Detector |
 13875 |  8.187e+000  | Detector |
 13876 |  7.865e+000  | Detector |
 13877 |  8.019e+000  | Detector |
 13878 |  7.676e+000  | Detector |
 13879 |  7.762e+000  | Detector |
 13880 |  7.854e+000  | Detector |
 13881 |  8.435e+000  | Detector |
 13882 |  7.359e+000  | Detector |
 13883 |  9.055e+001  | Detector |
 13884 |  7.524e+000  | Detector |
 13885 |  7.700e+000  | Detector |
 13886 |  7.991e+000  | Detector |
 13887 |  8.088e+000  | Detector |
 13888 |  8.109e+000  | Detector |
 13889 |  8.161e+000  | Detector |
 13890 |  8.319e+000  | Detector |
 13891 |  8.408e+000  | Detector |
 13892 |  8.657e+000  | Detector |
 13893 |  8.507e+000  | Detector |
 13894 |  8.200e+000  | Detector |
 13895 |  8.027e+000  | Detector |
 13896 |  8.032e+000  | Detector |
 13897 |  8.019e+000  | Detector |
 13898 |  8.052e+000  | Detector |
 13899 |  7.608e+000  | Detector |
 13900 |  7.825e+000  | Detector |
 13901 |  7.946e+000  | Detector |
 13902 |  7.915e+000  | Detector |
 13903 |  7.416e+000  | Detector |
 13904 |  9.056e+001  | Detector |
 13905 |  7.578e+000  | Detector |
 13906 |  7.681e+000  | Detector |
 13907 |  7.864e+000  | Detector |
 13908 |  7.963e+000  | Detector |
 13909 |  8.116e+000  | Detector |
 13910 |  8.329e+000  | Detector |
 13911 |  8.304e+000  | Detector |
 13912 |  8.517e+000  | Detector |
 13913 |  8.251e+000  | Detector |
 13914 |  8.561e+000  | Detector |
 13915 |  8.134e+000  | Detector |
 13916 |  8.161e+000  | Detector |
 13917 |  8.179e+000  | Detector |
 13918 |  7.882e+000  | Detector |
 13919 |  8.009e+000  | Detector |
 13920 |  7.680e+000  | Detector |
 13921 |  7.759e+000  | Detector |
 13922 |  7.850e+000  | Detector |
 13923 |  8.435e+000  | Detector |
 13924 |  7.372e+000  | Detector |
 13925 |  9.053e+001  | Detector |
 13926 |  7.549e+000  | Detector |
 13927 |  7.770e+000  | Detector |
 13928 |  7.948e+000  | Detector |
 13929 |  8.174e+000  | Detector |
 13930 |  8.130e+000  | Detector |
 13931 |  8.172e+000  | Detector |
 13932 |  8.343e+000  | Detector |
 13933 |  8.228e+000  | Detector |
 13934 |  8.306e+000  | Detector |
 13935 |  8.349e+000  | Detector |
 13936 |  8.171e+000  | Detector |
 13937 |  8.009e+000  | Detector |
 13938 |  8.169e+000  | Detector |
 13939 |  7.941e+000  | Detector |
 13940 |  7.803e+000  | Detector |
 13941 |  7.613e+000  | Detector |
 13942 |  7.691e+000  | Detector |
 13943 |  7.806e+000  | Detector |
 13944 |  7.944e+000  | Detector |
 13945 |  7.353e+000  | Detector |
 13946 |  9.057e+001  | Detector |
 13947 |  7.553e+000  | Detector |
 13948 |  7.709e+000  | Detector |
 13949 |  7.957e+000  | Detector |
 13950 |  7.937e+000  | Detector |
 13951 |  7.954e+000  | Detector |
 13952 |  8.299e+000  | Detector |
 13953 |  8.102e+000  | Detector |
 13954 |  8.329e+000  | Detector |
 13955 |  8.115e+000  | Detector |
 13956 |  8.396e+000  | Detector |
 13957 |  8.026e+000  | Detector |
 13958 |  8.191e+000  | Detector |
 13959 |  7.951e+000  | Detector |
 13960 |  7.804e+000  | Detector |
 13961 |  7.905e+000  | Detector |
 13962 |  7.565e+000  | Detector |
 13963 |  7.542e+000  | Detector |
 13964 |  7.613e+000  | Detector |
 13965 |  7.838e+000  | Detector |
 13966 |  7.596e+000  | Detector |
 13967 |  9.052e+001  | Detector |
 13968 |  7.495e+000  | Detector |
 13969 |  7.665e+000  | Detector |
 13970 |  7.954e+000  | Detector |
 13971 |  7.968e+000  | Detector |
 13972 |  8.154e+000  | Detector |
 13973 |  8.018e+000  | Detector |
 13974 |  8.193e+000  | Detector |
 13975 |  8.192e+000  | Detector |
 13976 |  8.088e+000  | Detector |
 13977 |  8.202e+000  | Detector |
 13978 |  7.973e+000  | Detector |
 13979 |  7.920e+000  | Detector |
 13980 |  8.106e+000  | Detector |
 13981 |  7.848e+000  | Detector |
 13982 |  7.892e+000  | Detector |
 13983 |  7.495e+000  | Detector |
 13984 |  7.539e+000  | Detector |
 13985 |  7.791e+000  | Detector |
 13986 |  7.617e+000  | Detector |
 13987 |  7.360e+000  | Detector |
 13988 |  9.051e+001  | Detector |
 13989 |  7.561e+000  | Detector |
 13990 |  7.726e+000  | Detector |
 13991 |  7.796e+000  | Detector |
 13992 |  8.041e+000  | Detector |
 13993 |  8.082e+000  | Detector |
 13994 |  8.080e+000  | Detector |
 13995 |  8.219e+000  | Detector |
 13996 |  8.004e+000  | Detector |
 13997 |  8.184e+000  | Detector |
 13998 |  8.104e+000  | Detector |
 13999 |  8.058e+000  | Detector |
 14000 |  7.889e+000  | Detector |
 14001 |  7.984e+000  | Detector |
 14002 |  7.858e+000  | Detector |
 14003 |  7.806e+000  | Detector |
 14004 |  7.504e+000  | Detector |
 14005 |  7.397e+000  | Detector |
 14006 |  7.365e+000  | Detector |
 14007 |  7.345e+000  | Detector |
 14008 |  7.212e+000  | Detector |
 14009 |  9.050e+001  | Detector |
 14010 |  7.522e+000  | Detector |
 14011 |  7.710e+000  | Detector |
 14012 |  7.976e+000  | Detector |
 14013 |  8.000e+000  | Detector |
 14014 |  8.072e+000  | Detector |
 14015 |  8.180e+000  | Detector |
 14016 |  7.979e+000  | Detector |
 14017 |  8.129e+000  | Detector |
 14018 |  8.074e+000  | Detector |
 14019 |  8.153e+000  | Detector |
 14020 |  7.962e+000  | Detector |
 14021 |  8.021e+000  | Detector |
 14022 |  8.064e+000  | Detector |
 14023 |  7.721e+000  | Detector |
 14024 |  7.781e+000  | Detector |
 14025 |  7.349e+000  | Detector |
 14026 |  7.288e+000  | Detector |
 14027 |  7.152e+000  | Detector |
 14028 |  7.164e+000  | Detector |
 14029 |  7.144e+000  | Detector |
 14030 |  9.044e+001  | Detector |
 14031 |  7.441e+000  | Detector |
 14032 |  7.639e+000  | Detector |
 14033 |  7.693e+000  | Detector |
 14034 |  7.846e+000  | Detector |
 14035 |  7.869e+000  | Detector |
 14036 |  7.979e+000  | Detector |
 14037 |  7.904e+000  | Detector |
 14038 |  8.052e+000  | Detector |
 14039 |  7.907e+000  | Detector |
 14040 |  8.104e+000  | Detector |
 14041 |  7.897e+000  | Detector |
 14042 |  7.921e+000  | Detector |
 14043 |  7.922e+000  | Detector |
 14044 |  7.768e+000  | Detector |
 14045 |  7.695e+000  | Detector |
 14046 |  7.445e+000  | Detector |
 14047 |  7.232e+000  | Detector |
 14048 |  6.777e+000  | Detector |
 14049 |  6.635e+000  | Detector |
 14050 |  6.449e+000  | Detector |
 14051 |  9.033e+001  | Detector |
 14052 |  7.064e+000  | Detector |
 14053 |  7.394e+000  | Detector |
 14054 |  7.530e+000  | Detector |
 14055 |  7.774e+000  | Detector |
 14056 |  7.704e+000  | Detector |
 14057 |  7.759e+000  | Detector |
 14058 |  7.845e+000  | Detector |
 14059 |  7.826e+000  | Detector |
 14060 |  7.841e+000  | Detector |
 14061 |  7.916e+000  | Detector |
 14062 |  7.731e+000  | Detector |
 14063 |  7.850e+000  | Detector |
 14064 |  7.829e+000  | Detector |
 14065 |  7.800e+000  | Detector |
 14066 |  7.792e+000  | Detector |
 14067 |  7.390e+000  | Detector |
 14068 |  7.172e+000  | Detector |
 14069 |  6.339e+000  | Detector |
 14070 |  5.532e+000  | Detector |
 14071 |  5.429e+000  | Detector |
 14072 |  8.997e+001  | Detector |
 14073 |  6.359e+000  | Detector |
 14074 |  7.127e+000  | Detector |
 14075 |  7.332e+000  | Detector |
 14076 |  7.466e+000  | Detector |
 14077 |  7.464e+000  | Detector |
 14078 |  7.587e+000  | Detector |
 14079 |  7.677e+000  | Detector |
 14080 |  7.641e+000  | Detector |
 14081 |  7.737e+000  | Detector |
 14082 |  7.763e+000  | Detector |
 14083 |  7.743e+000  | Detector |
 14084 |  7.592e+000  | Detector |
 14085 |  7.828e+000  | Detector |
 14086 |  7.540e+000  | Detector |
 14087 |  7.469e+000  | Detector |
 14088 |  7.136e+000  | Detector |
 14089 |  6.380e+000  | Detector |
 14090 |  5.074e+000  | Detector |
 14091 |  1.463e+000  | Detector |
 14092 |  8.998e+001  | Detector |
 14093 |  1.343e+002  | Detector |
 14094 |  9.035e+001  | Detector |
 14095 |  9.053e+001  | Detector |
 14096 |  9.059e+001  | Detector |
 14097 |  9.061e+001  | Detector |
 14098 |  9.067e+001  | Detector |
 14099 |  9.069e+001  | Detector |
 14100 |  9.068e+001  | Detector |
 14101 |  9.071e+001  | Detector |
 14102 |  9.070e+001  | Detector |
 14103 |  9.070e+001  | Detector |
 14104 |  9.072e+001  | Detector |
 14105 |  9.068e+001  | Detector |
 14106 |  9.068e+001  | Detector |
 14107 |  9.063e+001  | Detector |
 14108 |  9.062e+001  | Detector |
 14109 |  9.056e+001  | Detector |
 14110 |  9.041e+001  | Detector |
 14111 |  8.996e+001  | Detector |
 14112 |  9.000e+001  | Detector |
 14113 |  8.998e+001  | Detector |
 14114 |  1.343e+002  | Detector |
 14115 |  9.036e+001  | Detector |
 14116 |  9.053e+001  | Detector |
 14117 |  9.059e+001  | Detector |
 14118 |  9.061e+001  | Detector |
 14119 |  9.067e+001  | Detector |
 14120 |  9.068e+001  | Detector |
 14121 |  9.067e+001  | Detector |
 14122 |  9.069e+001  | Detector |
 14123 |  9.069e+001  | Detector |
 14124 |  9.069e+001  | Detector |
 14125 |  9.071e+001  | Detector |
 14126 |  9.069e+001  | Detector |
 14127 |  9.069e+001  | Detector |
 14128 |  9.064e+001  | Detector |
 14129 |  9.063e+001  | Detector |
 14130 |  9.056e+001  | Detector |
 14131 |  9.043e+001  | Detector |
 14132 |  8.995e+001  | Detector |
 14133 |  9.003e+001  | Detector |
 14134 |  5.379e+000  | Detector |
 14135 |  8.997e+001  | Detector |
 14136 |  6.418e+000  | Detector |
 14137 |  7.199e+000  | Detector |
 14138 |  7.397e+000  | Detector |
 14139 |  7.492e+000  | Detector |
 14140 |  7.487e+000  | Detector |
 14141 |  7.559e+000  | Detector |
 14142 |  7.665e+000  | Detector |
 14143 |  7.652e+000  | Detector |
 14144 |  7.770e+000  | Detector |
 14145 |  7.700e+000  | Detector |
 14146 |  7.684e+000  | Detector |
 14147 |  7.620e+000  | Detector |
 14148 |  7.754e+000  | Detector |
 14149 |  7.643e+000  | Detector |
 14150 |  7.409e+000  | Detector |
 14151 |  7.137e+000  | Detector |
 14152 |  6.275e+000  | Detector |
 14153 |  5.080e+000  | Detector |
 14154 |  1.471e+000  | Detector |
 14155 |  6.438e+000  | Detector |
 14156 |  9.032e+001  | Detector |
 14157 |  7.135e+000  | Detector |
 14158 |  7.516e+000  | Detector |
 14159 |  7.606e+000  | Detector |
 14160 |  7.862e+000  | Detector |
 14161 |  7.763e+000  | Detector |
 14162 |  7.773e+000  | Detector |
 14163 |  7.895e+000  | Detector |
 14164 |  7.917e+000  | Detector |
 14165 |  7.992e+000  | Detector |
 14166 |  7.940e+000  | Detector |
 14167 |  7.839e+000  | Detector |
 14168 |  7.905e+000  | Detector |
 14169 |  7.790e+000  | Detector |
 14170 |  7.940e+000  | Detector |
 14171 |  7.726e+000  | Detector |
 14172 |  7.461e+000  | Detector |
 14173 |  7.182e+000  | Detector |
 14174 |  6.441e+000  | Detector |
 14175 |  5.606e+000  | Detector |
 14176 |  7.111e+000  | Detector |
 14177 |  9.044e+001  | Detector |
 14178 |  7.475e+000  | Detector |
 14179 |  7.729e+000  | Detector |
 14180 |  7.762e+000  | Detector |
 14181 |  7.874e+000  | Detector |
 14182 |  7.871e+000  | Detector |
 14183 |  7.938e+000  | Detector |
 14184 |  7.896e+000  | Detector |
 14185 |  8.068e+000  | Detector |
 14186 |  7.951e+000  | Detector |
 14187 |  8.045e+000  | Detector |
 14188 |  7.894e+000  | Detector |
 14189 |  7.918e+000  | Detector |
 14190 |  7.849e+000  | Detector |
 14191 |  7.863e+000  | Detector |
 14192 |  7.600e+000  | Detector |
 14193 |  7.492e+000  | Detector |
 14194 |  7.238e+000  | Detector |
 14195 |  6.832e+000  | Detector |
 14196 |  6.700e+000  | Detector |
 14197 |  7.230e+000  | Detector |
 14198 |  9.049e+001  | Detector |
 14199 |  7.598e+000  | Detector |
 14200 |  7.773e+000  | Detector |
 14201 |  8.041e+000  | Detector |
 14202 |  8.051e+000  | Detector |
 14203 |  8.142e+000  | Detector |
 14204 |  8.194e+000  | Detector |
 14205 |  8.043e+000  | Detector |
 14206 |  8.223e+000  | Detector |
 14207 |  8.177e+000  | Detector |
 14208 |  8.154e+000  | Detector |
 14209 |  8.001e+000  | Detector |
 14210 |  8.078e+000  | Detector |
 14211 |  8.035e+000  | Detector |
 14212 |  7.878e+000  | Detector |
 14213 |  7.707e+000  | Detector |
 14214 |  7.377e+000  | Detector |
 14215 |  7.418e+000  | Detector |
 14216 |  7.258e+000  | Detector |
 14217 |  7.199e+000  | Detector |
 14218 |  7.333e+000  | Detector |
 14219 |  9.050e+001  | Detector |
 14220 |  7.633e+000  | Detector |
 14221 |  7.844e+000  | Detector |
 14222 |  7.885e+000  | Detector |
 14223 |  8.085e+000  | Detector |
 14224 |  8.154e+000  | Detector |
 14225 |  8.071e+000  | Detector |
 14226 |  8.290e+000  | Detector |
 14227 |  8.095e+000  | Detector |
 14228 |  8.272e+000  | Detector |
 14229 |  8.102e+000  | Detector |
 14230 |  8.139e+000  | Detector |
 14231 |  7.935e+000  | Detector |
 14232 |  7.965e+000  | Detector |
 14233 |  7.912e+000  | Detector |
 14234 |  7.751e+000  | Detector |
 14235 |  7.563e+000  | Detector |
 14236 |  7.538e+000  | Detector |
 14237 |  7.452e+000  | Detector |
 14238 |  7.415e+000  | Detector |
 14239 |  7.606e+000  | Detector |
 14240 |  9.053e+001  | Detector |
 14241 |  7.567e+000  | Detector |
 14242 |  7.740e+000  | Detector |
 14243 |  8.041e+000  | Detector |
 14244 |  8.024e+000  | Detector |
 14245 |  8.196e+000  | Detector |
 14246 |  7.979e+000  | Detector |
 14247 |  8.194e+000  | Detector |
 14248 |  8.250e+000  | Detector |
 14249 |  8.152e+000  | Detector |
 14250 |  8.205e+000  | Detector |
 14251 |  7.987e+000  | Detector |
 14252 |  7.916e+000  | Detector |
 14253 |  8.027e+000  | Detector |
 14254 |  7.907e+000  | Detector |
 14255 |  7.832e+000  | Detector |
 14256 |  7.562e+000  | Detector |
 14257 |  7.675e+000  | Detector |
 14258 |  7.911e+000  | Detector |
 14259 |  7.679e+000  | Detector |
 14260 |  7.353e+000  | Detector |
 14261 |  9.055e+001  | Detector |
 14262 |  7.651e+000  | Detector |
 14263 |  7.819e+000  | Detector |
 14264 |  8.076e+000  | Detector |
 14265 |  8.002e+000  | Detector |
 14266 |  8.007e+000  | Detector |
 14267 |  8.256e+000  | Detector |
 14268 |  8.136e+000  | Detector |
 14269 |  8.397e+000  | Detector |
 14270 |  8.172e+000  | Detector |
 14271 |  8.312e+000  | Detector |
 14272 |  8.084e+000  | Detector |
 14273 |  8.167e+000  | Detector |
 14274 |  7.869e+000  | Detector |
 14275 |  7.858e+000  | Detector |
 14276 |  7.897e+000  | Detector |
 14277 |  7.641e+000  | Detector |
 14278 |  7.746e+000  | Detector |
 14279 |  7.708e+000  | Detector |
 14280 |  7.861e+000  | Detector |
 14281 |  7.333e+000  | Detector |
 14282 |  9.052e+001  | Detector |
 14283 |  7.592e+000  | Detector |
 14284 |  7.822e+000  | Detector |
 14285 |  7.976e+000  | Detector |
 14286 |  8.162e+000  | Detector |
 14287 |  8.132e+000  | Detector |
 14288 |  8.113e+000  | Detector |
 14289 |  8.387e+000  | Detector |
 14290 |  8.318e+000  | Detector |
 14291 |  8.402e+000  | Detector |
 14292 |  8.268e+000  | Detector |
 14293 |  8.218e+000  | Detector |
 14294 |  7.999e+000  | Detector |
 14295 |  8.049e+000  | Detector |
 14296 |  7.923e+000  | Detector |
 14297 |  7.706e+000  | Detector |
 14298 |  7.618e+000  | Detector |
 14299 |  7.826e+000  | Detector |
 14300 |  7.854e+000  | Detector |
